FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
235917	5		Blue F 525/50-A	hIGHD	IgD
235917	6		Blue E 576/26-A	hCXCR3	CXCR3
235917	7		Blue D 610/20-A		24
235917	8		Blue C 660/20-A		21
235917	9		Blue B 710/50-A		38
235917	10		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235917	11		Violet C 450/50-A		3
235917	12		Violet B 525/50-A		L/D
235917	13		Violet A 610/20-A		27
235917	14		Time		Time
235918	1		FSC-A		FSC-A
235918	2	SSC	SSC-A	SSC	SSC-A
235918	3		Red C 660/20-A	hMME	CD10
235918	4		Red A 780/60-A	hCD19	CD19
235918	5		Blue F 525/50-A		MTG
235918	6		Blue E 576/26-A	hIGHD	IgD
235918	7		Blue D 610/20-A	hCD24	CD24
235918	8		Blue C 660/20-A	hIGHM	IgM
235918	9		Blue B 710/50-A	hCD38	CD38
235918	10		Blue A 780/60-A	hFCER2	CD23
235918	11		Violet C 450/50-A	hCD3E	CD3
235918	12		Violet B 525/50-A		L/D
235918	13		Violet A 610/20-A	hCD27	CD27
235918	14		Time		Time
235919	1		FSC-A		FSC-A
235919	2		FSC-H		FSC-H
235919	3		FSC-W		FSC-W
235919	4	SSC	SSC-A	SSC	SSC-A
235919	5	SSC	SSC-H	SSC	SSC-H
235919	6	SSC	SSC-W	SSC	SSC-W
235919	7		Red C 660/20-A	hCXCR5	CXCR5
235919	8		Red B 710/50-A	hCD3E	CD3
235919	9		Red A 780/60-A	hIL2RA	CD25
235919	10		Blue F 525/50-A	hCCR4	CCR4
235919	11		Blue E 576/26-A	hCXCR3	CXCR3
235919	12		Blue C 660/20-A	hICOS	ICOS
235919	13		Blue B 710/50-A	hCCR6	CCR6
235919	14		Blue A 780/60-A	hCCR7	CCR7
235919	15		Violet C 450/50-A	hCD4	CD4
235919	16		Violet B 525/50-A		L/D
235919	17		Violet A 610/20-A	hPTPRC/iso:h6	CD45RA
235919	18		Time		Time
235920	1		FSC-A		FSC-A
235920	2		FSC-H		FSC-H
235920	3		FSC-W		FSC-W
235920	4	SSC	SSC-A	SSC	SSC-A
235920	5	SSC	SSC-H	SSC	SSC-H
235920	6	SSC	SSC-W	SSC	SSC-W
235920	7		Blue F 525/50-A	hIGHD	IgD
235920	8		Blue E 576/26-A	hCXCR3	CXCR3
235920	9		Blue D 610/20-A	hCD24	CD24
235920	10		Blue C 660/20-A	hCR2	CD21
235920	11		Blue B 710/50-A	hCD38	CD38
235920	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235920	13		Violet C 450/50-A	hCD3E	CD3
235920	14		Violet B 525/50-A		L\D
235920	15		Violet A 610/20-A	hCD27	CD27
235920	16		Red C 660/20-A	hFAS	CD95
235920	17		Red A 780/60-A	hCD19	CD19
235920	18		Time		Time
235921	1		FSC-A		FSC-A
235921	2		FSC-H		FSC-H
235921	3		FSC-W		FSC-W
235921	4	SSC	SSC-A	SSC	SSC-A
235921	5	SSC	SSC-H	SSC	SSC-H
235921	6	SSC	SSC-W	SSC	SSC-W
235921	7		Blue F 525/50-A		MTG
235921	8		Blue E 576/26-A	hCXCR3	CXCR3
235921	9		Blue D 610/20-A		24
235921	10		Blue C 660/20-A		IGM
235921	11		Blue B 710/50-A		38
235921	12		Blue A 780/60-A		23
235921	13		Violet C 450/50-A		3
235921	14		Violet B 525/50-A		L/D
235921	15		Violet A 610/20-A		27
235921	16		Red C 660/20-A		10
235921	17		Red A 780/60-A		19
235921	18		Time		Time
235922	1		FSC-A		FSC-A
235922	2	SSC	SSC-A	SSC	SSC-A
235922	3		Blue B 515/20-A		3
235922	4		Blue A 710/50-A		45RA
235922	5		Violet H 450/50-A	hCCR6	CCR6
235922	6		Violet G 550/40-A		L/D
235922	7		Violet D 605/40-A	hPDCD1	PD1
235922	8		Violet C 660/40-A		25
235922	9		Violet A 780/60-A		127
235922	10		Red C 660/20-A	hCCR4	CCR4
235922	11		Red A 780/60-A		4
235922	12		Green E 575/25-A	hCXCR3	CXCR3
235922	13		Green D 610/20-A	hCXCR5	CXCR5
235922	14		Green C 660/40-A	hICOS	ICOS
235922	15		Green A 780/40-A	hCCR7	CCR7
235922	16		Time		Time
235923	1		FSC-A		FSC-A
235923	2		FSC-H		FSC-H
235923	3		FSC-W		FSC-W
235923	4	SSC	SSC-A	SSC	SSC-A
235923	5	SSC	SSC-H	SSC	SSC-H
235923	6	SSC	SSC-W	SSC	SSC-W
235923	7		Blue F 525/50-A	hIGHD	IgD
235923	8		Blue E 576/26-A	hCXCR3	CXCR3
235923	9		Blue D 610/20-A	hCD24	CD24
235923	10		Blue C 660/20-A	hCR2	CD21
235923	11		Blue B 710/50-A	hCD38	CD38
235923	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235923	13		Violet C 450/50-A	hCD3E	CD3
235923	14		Violet B 525/50-A		L\D
235923	15		Violet A 610/20-A	hCD27	CD27
235923	16		Red C 660/20-A	hFAS	CD95
235923	17		Red A 780/60-A	hCD19	CD19
235923	18		Time		Time
235924	1		FSC-A		FSC-A
235924	2		FSC-H		FSC-H
235924	3		FSC-W		FSC-W
235924	4	SSC	SSC-A	SSC	SSC-A
235924	5	SSC	SSC-H	SSC	SSC-H
235924	6	SSC	SSC-W	SSC	SSC-W
235924	7		Blue F 525/50-A		MTG
235924	8		Blue E 576/26-A	hCXCR3	CXCR3
235924	9		Blue D 610/20-A		24
235924	10		Blue C 660/20-A		IGM
235924	11		Blue B 710/50-A		38
235924	12		Blue A 780/60-A		23
235924	13		Violet C 450/50-A		3
235924	14		Violet B 525/50-A		L/D
235924	15		Violet A 610/20-A		27
235924	16		Red C 660/20-A		10
235924	17		Red A 780/60-A		19
235924	18		Time		Time
235925	1		FSC-A		FSC-A
235925	2	SSC	SSC-A	SSC	SSC-A
235925	3		Blue B 515/20-A		3
235925	4		Blue A 710/50-A		45RA
235925	5		Violet H 450/50-A	hCCR6	CCR6
235925	6		Violet G 550/40-A		L/D
235925	7		Violet D 605/40-A	hPDCD1	PD1
235925	8		Violet C 660/40-A		25
235925	9		Violet A 780/60-A		127
235925	10		Red C 660/20-A	hCCR4	CCR4
235925	11		Red A 780/60-A		4
235925	12		Green E 575/25-A	hCXCR3	CXCR3
235925	13		Green D 610/20-A	hCXCR5	CXCR5
235925	14		Green C 660/40-A	hICOS	ICOS
235925	15		Green A 780/40-A	hCCR7	CCR7
235925	16		Time		Time
235926	1		FSC-A		FSC-A
235926	2		FSC-H		FSC-H
235926	3		FSC-W		FSC-W
235926	4	SSC	SSC-A	SSC	SSC-A
235926	5	SSC	SSC-H	SSC	SSC-H
235926	6	SSC	SSC-W	SSC	SSC-W
235926	7		Blue F 525/50-A	hIGHD	IgD
235926	8		Blue E 576/26-A	hCXCR3	CXCR3
235926	9		Blue D 610/20-A	hCD24	CD24
235926	10		Blue C 660/20-A	hCR2	CD21
235926	11		Blue B 710/50-A	hCD38	CD38
235926	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235926	13		Violet C 450/50-A	hCD3E	CD3
235926	14		Violet B 525/50-A		L\D
235926	15		Violet A 610/20-A	hCD27	CD27
235926	16		Red C 660/20-A	hFAS	CD95
235926	17		Red A 780/60-A	hCD19	CD19
235926	18		Time		Time
235927	1		FSC-A		FSC-A
235927	2		FSC-H		FSC-H
235927	3		FSC-W		FSC-W
235927	4	SSC	SSC-A	SSC	SSC-A
235927	5	SSC	SSC-H	SSC	SSC-H
235927	6	SSC	SSC-W	SSC	SSC-W
235927	7		Blue F 525/50-A		MTG
235927	8		Blue E 576/26-A	hCXCR3	CXCR3
235927	9		Blue D 610/20-A		24
235927	10		Blue C 660/20-A		IGM
235927	11		Blue B 710/50-A		38
235927	12		Blue A 780/60-A		23
235927	13		Violet C 450/50-A		3
235927	14		Violet B 525/50-A		L/D
235927	15		Violet A 610/20-A		27
235927	16		Red C 660/20-A		10
235927	17		Red A 780/60-A		19
235927	18		Time		Time
235928	1		FSC-A		FSC-A
235928	2	SSC	SSC-A	SSC	SSC-A
235928	3		Blue B 515/20-A		3
235928	4		Blue A 710/50-A		45RA
235928	5		Violet H 450/50-A	hCCR6	CCR6
235928	6		Violet G 550/40-A		L/D
235928	7		Violet D 605/40-A	hPDCD1	PD1
235928	8		Violet C 660/40-A		25
235928	9		Violet A 780/60-A		127
235928	10		Red C 660/20-A	hCCR4	CCR4
235928	11		Red A 780/60-A		4
235928	12		Green E 575/25-A	hCXCR3	CXCR3
235928	13		Green D 610/20-A	hCXCR5	CXCR5
235928	14		Green C 660/40-A	hICOS	ICOS
235928	15		Green A 780/40-A	hCCR7	CCR7
235928	16		Time		Time
235929	1		FSC-A		FSC-A
235929	2		FSC-H		FSC-H
235929	3		FSC-W		FSC-W
235929	4	SSC	SSC-A	SSC	SSC-A
235929	5	SSC	SSC-H	SSC	SSC-H
235929	6	SSC	SSC-W	SSC	SSC-W
235929	7		Blue F 525/50-A	hIGHD	IgD
235929	8		Blue E 576/26-A	hCXCR3	CXCR3
235929	9		Blue D 610/20-A	hCD24	CD24
235929	10		Blue C 660/20-A	hCR2	CD21
235929	11		Blue B 710/50-A	hCD38	CD38
235929	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235929	13		Violet C 450/50-A	hCD3E	CD3
235929	14		Violet B 525/50-A		L\D
235929	15		Violet A 610/20-A	hCD27	CD27
235929	16		Red C 660/20-A	hFAS	CD95
235929	17		Red A 780/60-A	hCD19	CD19
235929	18		Time		Time
235930	1		FSC-A		FSC-A
235930	2		FSC-H		FSC-H
235930	3		FSC-W		FSC-W
235930	4	SSC	SSC-A	SSC	SSC-A
235930	5	SSC	SSC-H	SSC	SSC-H
235930	6	SSC	SSC-W	SSC	SSC-W
235930	7		Blue F 525/50-A		MTG
235930	8		Blue E 576/26-A	hCXCR3	CXCR3
235930	9		Blue D 610/20-A		24
235930	10		Blue C 660/20-A		IGM
235930	11		Blue B 710/50-A		38
235930	12		Blue A 780/60-A		23
235930	13		Violet C 450/50-A		3
235930	14		Violet B 525/50-A		L/D
235930	15		Violet A 610/20-A		27
235930	16		Red C 660/20-A		10
235930	17		Red A 780/60-A		19
235930	18		Time		Time
235931	1		FSC-A		FSC-A
235931	2	SSC	SSC-A	SSC	SSC-A
235931	3		Blue B 515/20-A		3
235931	4		Blue A 710/50-A		45RA
235931	5		Violet H 450/50-A	hCCR6	CCR6
235931	6		Violet G 550/40-A		L/D
235931	7		Violet D 605/40-A	hPDCD1	PD1
235931	8		Violet C 660/40-A		25
235931	9		Violet A 780/60-A		127
235931	10		Red C 660/20-A	hCCR4	CCR4
235931	11		Red A 780/60-A		4
235931	12		Green E 575/25-A	hCXCR3	CXCR3
235931	13		Green D 610/20-A	hCXCR5	CXCR5
235931	14		Green C 660/40-A	hICOS	ICOS
235931	15		Green A 780/40-A	hCCR7	CCR7
235931	16		Time		Time
235932	1		FSC-A		FSC-A
235932	2		FSC-H		FSC-H
235932	3		FSC-W		FSC-W
235932	4	SSC	SSC-A	SSC	SSC-A
235932	5	SSC	SSC-H	SSC	SSC-H
235932	6	SSC	SSC-W	SSC	SSC-W
235932	7		Blue F 525/50-A	hIGHD	IgD
235932	8		Blue E 576/26-A	hCXCR3	CXCR3
235932	9		Blue D 610/20-A	hCD24	CD24
235932	10		Blue C 660/20-A	hCR2	CD21
235932	11		Blue B 710/50-A	hCD38	CD38
235932	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235932	13		Violet C 450/50-A	hCD3E	CD3
235932	14		Violet B 525/50-A		L\D
235932	15		Violet A 610/20-A	hCD27	CD27
235932	16		Red C 660/20-A	hFAS	CD95
235932	17		Red A 780/60-A	hCD19	CD19
235932	18		Time		Time
235933	1		FSC-A		FSC-A
235933	2		FSC-H		FSC-H
235933	3		FSC-W		FSC-W
235933	4	SSC	SSC-A	SSC	SSC-A
235933	5	SSC	SSC-H	SSC	SSC-H
235933	6	SSC	SSC-W	SSC	SSC-W
235933	7		Blue F 525/50-A		MTG
235933	8		Blue E 576/26-A	hCXCR3	CXCR3
235933	9		Blue D 610/20-A		24
235933	10		Blue C 660/20-A		IGM
235933	11		Blue B 710/50-A		38
235933	12		Blue A 780/60-A		23
235933	13		Violet C 450/50-A		3
235933	14		Violet B 525/50-A		L/D
235933	15		Violet A 610/20-A		27
235933	16		Red C 660/20-A		10
235933	17		Red A 780/60-A		19
235933	18		Time		Time
235934	1		FSC-A		FSC-A
235934	2	SSC	SSC-A	SSC	SSC-A
235934	3		Blue B 515/20-A		3
235934	4		Blue A 710/50-A		45RA
235934	5		Violet H 450/50-A	hCCR6	CCR6
235934	6		Violet G 550/40-A		L/D
235934	7		Violet D 605/40-A	hPDCD1	PD1
235934	8		Violet C 660/40-A		25
235934	9		Violet A 780/60-A		127
235934	10		Red C 660/20-A	hCCR4	CCR4
235934	11		Red A 780/60-A		4
235934	12		Green E 575/25-A	hCXCR3	CXCR3
235934	13		Green D 610/20-A	hCXCR5	CXCR5
235934	14		Green C 660/40-A	hICOS	ICOS
235934	15		Green A 780/40-A	hCCR7	CCR7
235934	16		Time		Time
235935	1		FSC-A		FSC-A
235935	2		FSC-H		FSC-H
235935	3		FSC-W		FSC-W
235935	4	SSC	SSC-A	SSC	SSC-A
235935	5	SSC	SSC-H	SSC	SSC-H
235935	6	SSC	SSC-W	SSC	SSC-W
235935	7		Blue F 525/50-A	hIGHD	IgD
235935	8		Blue E 576/26-A	hCXCR3	CXCR3
235935	9		Blue D 610/20-A	hCD24	CD24
235935	10		Blue C 660/20-A	hCR2	CD21
235935	11		Blue B 710/50-A	hCD38	CD38
235935	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235935	13		Violet C 450/50-A	hCD3E	CD3
235935	14		Violet B 525/50-A		L\D
235935	15		Violet A 610/20-A	hCD27	CD27
235935	16		Red C 660/20-A	hFAS	CD95
235935	17		Red A 780/60-A	hCD19	CD19
235935	18		Time		Time
235936	1		FSC-A		FSC-A
235936	2		FSC-H		FSC-H
235936	3		FSC-W		FSC-W
235936	4	SSC	SSC-A	SSC	SSC-A
235936	5	SSC	SSC-H	SSC	SSC-H
235936	6	SSC	SSC-W	SSC	SSC-W
235936	7		Blue F 525/50-A		MTG
235936	8		Blue E 576/26-A	hCXCR3	CXCR3
235936	9		Blue D 610/20-A		24
235936	10		Blue C 660/20-A		IGM
235936	11		Blue B 710/50-A		38
235936	12		Blue A 780/60-A		23
235936	13		Violet C 450/50-A		3
235936	14		Violet B 525/50-A		L/D
235936	15		Violet A 610/20-A		27
235936	16		Red C 660/20-A		10
235936	17		Red A 780/60-A		19
235936	18		Time		Time
235937	1		FSC-A		FSC-A
235937	2	SSC	SSC-A	SSC	SSC-A
235937	3		Blue B 515/20-A		3
235937	4		Blue A 710/50-A		45RA
235937	5		Violet H 450/50-A	hCCR6	CCR6
235937	6		Violet G 550/40-A		L/D
235937	7		Violet D 605/40-A	hPDCD1	PD1
235937	8		Violet C 660/40-A		25
235937	9		Violet A 780/60-A		127
235937	10		Red C 660/20-A	hCCR4	CCR4
235937	11		Red A 780/60-A		4
235937	12		Green E 575/25-A	hCXCR3	CXCR3
235937	13		Green D 610/20-A	hCXCR5	CXCR5
235937	14		Green C 660/40-A	hICOS	ICOS
235937	15		Green A 780/40-A	hCCR7	CCR7
235937	16		Time		Time
235938	1		FSC-A		FSC-A
235938	2		FSC-H		FSC-H
235938	3		FSC-W		FSC-W
235938	4	SSC	SSC-A	SSC	SSC-A
235938	5	SSC	SSC-H	SSC	SSC-H
235938	6	SSC	SSC-W	SSC	SSC-W
235938	7		Blue F 525/50-A	hIGHD	IgD
235938	8		Blue E 576/26-A	hCXCR3	CXCR3
235938	9		Blue D 610/20-A	hCD24	CD24
235938	10		Blue C 660/20-A	hCR2	CD21
235938	11		Blue B 710/50-A	hCD38	CD38
235938	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235938	13		Violet C 450/50-A	hCD3E	CD3
235938	14		Violet B 525/50-A		L\D
235938	15		Violet A 610/20-A	hCD27	CD27
235938	16		Red C 660/20-A	hFAS	CD95
235938	17		Red A 780/60-A	hCD19	CD19
235938	18		Time		Time
235939	1		FSC-A		FSC-A
235939	2		FSC-H		FSC-H
235939	3		FSC-W		FSC-W
235939	4	SSC	SSC-A	SSC	SSC-A
235939	5	SSC	SSC-H	SSC	SSC-H
235939	6	SSC	SSC-W	SSC	SSC-W
235939	7		Blue F 525/50-A		MTG
235939	8		Blue E 576/26-A		IGD
235939	9		Blue D 610/20-A		24
235939	10		Blue C 660/20-A		IGM
235939	11		Blue B 710/50-A		38
235939	12		Blue A 780/60-A		23
235939	13		Violet C 450/50-A		3
235939	14		Violet B 525/50-A		L/D
235939	15		Violet A 610/20-A		27
235939	16		Red C 660/20-A		10
235939	17		Red A 780/60-A		19
235939	18		Time		Time
235940	1		FSC-A		FSC-A
235940	2	SSC	SSC-A	SSC	SSC-A
235940	3		Blue B 515/20-A		3
235940	4		Blue A 710/50-A		45RA
235940	5		Violet H 450/50-A	hCCR6	CCR6
235940	6		Violet G 550/40-A		L/D
235940	7		Violet D 605/40-A	hPDCD1	PD1
235940	8		Violet C 660/40-A		25
235940	9		Violet A 780/60-A		127
235940	10		Red C 660/20-A	hCCR4	CCR4
235940	11		Red A 780/60-A		4
235940	12		Green E 575/25-A	hCXCR3	CXCR3
235940	13		Green D 610/20-A	hCXCR5	CXCR5
235940	14		Green C 660/40-A	hICOS	ICOS
235940	15		Green A 780/40-A	hCCR7	CCR7
235940	16		Time		Time
235941	1		FSC-A		FSC-A
235941	2		FSC-H		FSC-H
235941	3		FSC-W		FSC-W
235941	4	SSC	SSC-A	SSC	SSC-A
235941	5	SSC	SSC-H	SSC	SSC-H
235941	6	SSC	SSC-W	SSC	SSC-W
235941	7		Blue F 525/50-A	hIGHD	IgD
235941	8		Blue E 576/26-A	hCXCR3	CXCR3
235941	9		Blue D 610/20-A	hCD24	CD24
235941	10		Blue C 660/20-A	hCR2	CD21
235941	11		Blue B 710/50-A	hCD38	CD38
235941	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235941	13		Violet C 450/50-A	hCD3E	CD3
235941	14		Violet B 525/50-A		L\D
235941	15		Violet A 610/20-A	hCD27	CD27
235941	16		Red C 660/20-A	hFAS	CD95
235941	17		Red A 780/60-A	hCD19	CD19
235941	18		Time		Time
235942	1		FSC-A		FSC-A
235942	2		FSC-H		FSC-H
235942	3		FSC-W		FSC-W
235942	4	SSC	SSC-A	SSC	SSC-A
235942	5	SSC	SSC-H	SSC	SSC-H
235942	6	SSC	SSC-W	SSC	SSC-W
235942	7		Blue F 525/50-A		MTG
235942	8		Blue E 576/26-A		IGD
235942	9		Blue D 610/20-A		24
235942	10		Blue C 660/20-A		IGM
235942	11		Blue B 710/50-A		38
235942	12		Blue A 780/60-A		23
235942	13		Violet C 450/50-A		3
235942	14		Violet B 525/50-A		L/D
235942	15		Violet A 610/20-A		27
235942	16		Red C 660/20-A		10
235942	17		Red A 780/60-A		19
235942	18		Time		Time
235943	1		FSC-A		FSC-A
235943	2	SSC	SSC-A	SSC	SSC-A
235943	3		Blue B 515/20-A		3
235943	4		Blue A 710/50-A		45RA
235943	5		Violet H 450/50-A	hCCR6	CCR6
235943	6		Violet G 550/40-A		L/D
235943	7		Violet D 605/40-A	hPDCD1	PD1
235943	8		Violet C 660/40-A		25
235943	9		Violet A 780/60-A		127
235943	10		Red C 660/20-A	hCCR4	CCR4
235943	11		Red A 780/60-A		4
235943	12		Green E 575/25-A	hCXCR3	CXCR3
235943	13		Green D 610/20-A	hCXCR5	CXCR5
235943	14		Green C 660/40-A	hICOS	ICOS
235943	15		Green A 780/40-A	hCCR7	CCR7
235943	16		Time		Time
235944	1		FSC-A		FSC-A
235944	2		FSC-H		FSC-H
235944	3		FSC-W		FSC-W
235944	4	SSC	SSC-A	SSC	SSC-A
235944	5	SSC	SSC-H	SSC	SSC-H
235944	6	SSC	SSC-W	SSC	SSC-W
235944	7		Blue F 525/50-A	hIGHD	IgD
235944	8		Blue E 576/26-A	hCXCR3	CXCR3
235944	9		Blue D 610/20-A	hCD24	CD24
235944	10		Blue C 660/20-A	hCR2	CD21
235944	11		Blue B 710/50-A	hCD38	CD38
235944	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235944	13		Violet C 450/50-A	hCD3E	CD3
235944	14		Violet B 525/50-A		L\D
235944	15		Violet A 610/20-A	hCD27	CD27
235944	16		Red C 660/20-A	hFAS	CD95
235944	17		Red A 780/60-A	hCD19	CD19
235944	18		Time		Time
235945	1		FSC-A		FSC-A
235945	2		FSC-H		FSC-H
235945	3		FSC-W		FSC-W
235945	4	SSC	SSC-A	SSC	SSC-A
235945	5	SSC	SSC-H	SSC	SSC-H
235945	6	SSC	SSC-W	SSC	SSC-W
235945	7		Blue F 525/50-A		MTG
235945	8		Blue E 576/26-A		IGD
235945	9		Blue D 610/20-A		24
235945	10		Blue C 660/20-A		IGM
235945	11		Blue B 710/50-A		38
235945	12		Blue A 780/60-A		23
235945	13		Violet C 450/50-A		3
235945	14		Violet B 525/50-A		L/D
235945	15		Violet A 610/20-A		27
235945	16		Red C 660/20-A		10
235945	17		Red A 780/60-A		19
235945	18		Time		Time
235946	1		FSC-A		FSC-A
235946	2	SSC	SSC-A	SSC	SSC-A
235946	3		Blue B 515/20-A		3
235946	4		Blue A 710/50-A		45RA
235946	5		Violet H 450/50-A	hCCR6	CCR6
235946	6		Violet G 550/40-A		L/D
235946	7		Violet D 605/40-A	hPDCD1	PD1
235946	8		Violet C 660/40-A		25
235946	9		Violet A 780/60-A		127
235946	10		Red C 660/20-A	hCCR4	CCR4
235946	11		Red A 780/60-A		4
235946	12		Green E 575/25-A	hCXCR3	CXCR3
235946	13		Green D 610/20-A	hCXCR5	CXCR5
235946	14		Green C 660/40-A	hICOS	ICOS
235946	15		Green A 780/40-A	hCCR7	CCR7
235946	16		Time		Time
235947	1		FSC-A		FSC-A
235947	2		FSC-H		FSC-H
235947	3		FSC-W		FSC-W
235947	4	SSC	SSC-A	SSC	SSC-A
235947	5	SSC	SSC-H	SSC	SSC-H
235947	6	SSC	SSC-W	SSC	SSC-W
235947	7		Blue F 525/50-A	hIGHD	IgD
235947	8		Blue E 576/26-A	hCXCR3	CXCR3
235947	9		Blue D 610/20-A	hCD24	CD24
235947	10		Blue C 660/20-A	hCR2	CD21
235947	11		Blue B 710/50-A	hCD38	CD38
235947	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235947	13		Violet C 450/50-A	hCD3E	CD3
235947	14		Violet B 525/50-A		L\D
235947	15		Violet A 610/20-A	hCD27	CD27
235947	16		Red C 660/20-A	hFAS	CD95
235947	17		Red A 780/60-A	hCD19	CD19
235947	18		Time		Time
235948	1		FSC-A		FSC-A
235948	2		FSC-H		FSC-H
235948	3		FSC-W		FSC-W
235948	4	SSC	SSC-A	SSC	SSC-A
235948	5	SSC	SSC-H	SSC	SSC-H
235948	6	SSC	SSC-W	SSC	SSC-W
235948	7		Blue F 525/50-A		MTG
235948	8		Blue E 576/26-A		IGD
235948	9		Blue D 610/20-A		24
235948	10		Blue C 660/20-A		IGM
235948	11		Blue B 710/50-A		38
235948	12		Blue A 780/60-A		23
235948	13		Violet C 450/50-A		3
235948	14		Violet B 525/50-A		L/D
235948	15		Violet A 610/20-A		27
235948	16		Red C 660/20-A		10
235948	17		Red A 780/60-A		19
235948	18		Time		Time
235949	1		FSC-A		FSC-A
235949	2	SSC	SSC-A	SSC	SSC-A
235949	3		Blue B 515/20-A		3
235949	4		Blue A 710/50-A		45RA
235949	5		Violet H 450/50-A	hCCR6	CCR6
235949	6		Violet G 550/40-A		L/D
235949	7		Violet D 605/40-A	hPDCD1	PD1
235949	8		Violet C 660/40-A		25
235949	9		Violet A 780/60-A		127
235949	10		Red C 660/20-A	hCCR4	CCR4
235949	11		Red A 780/60-A		4
235949	12		Green E 575/25-A	hCXCR3	CXCR3
235949	13		Green D 610/20-A	hCXCR5	CXCR5
235949	14		Green C 660/40-A	hICOS	ICOS
235949	15		Green A 780/40-A	hCCR7	CCR7
235949	16		Time		Time
235950	1		FSC-A		FSC-A
235950	2		FSC-H		FSC-H
235950	3		FSC-W		FSC-W
235950	4	SSC	SSC-A	SSC	SSC-A
235950	5	SSC	SSC-H	SSC	SSC-H
235950	6	SSC	SSC-W	SSC	SSC-W
235950	7		Blue F 525/50-A	hIGHD	IgD
235950	8		Blue E 576/26-A	hCXCR3	CXCR3
235950	9		Blue D 610/20-A	hCD24	CD24
235950	10		Blue C 660/20-A	hCR2	CD21
235950	11		Blue B 710/50-A	hCD38	CD38
235950	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235950	13		Violet C 450/50-A	hCD3E	CD3
235950	14		Violet B 525/50-A		L\D
235950	15		Violet A 610/20-A	hCD27	CD27
235950	16		Red C 660/20-A	hFAS	CD95
235950	17		Red A 780/60-A	hCD19	CD19
235950	18		Time		Time
235951	1		FSC-A		FSC-A
235951	2		FSC-H		FSC-H
235951	3		FSC-W		FSC-W
235951	4	SSC	SSC-A	SSC	SSC-A
235951	5	SSC	SSC-H	SSC	SSC-H
235951	6	SSC	SSC-W	SSC	SSC-W
235951	7		Blue F 525/50-A		MTG
235951	8		Blue E 576/26-A		IGD
235951	9		Blue D 610/20-A		24
235951	10		Blue C 660/20-A		IGM
235951	11		Blue B 710/50-A		38
235951	12		Blue A 780/60-A		23
235951	13		Violet C 450/50-A		3
235951	14		Violet B 525/50-A		L/D
235951	15		Violet A 610/20-A		27
235951	16		Red C 660/20-A		10
235951	17		Red A 780/60-A		19
235951	18		Time		Time
235952	1		FSC-A		FSC-A
235952	2	SSC	SSC-A	SSC	SSC-A
235952	3		Blue B 515/20-A		3
235952	4		Blue A 710/50-A		45RA
235952	5		Violet H 450/50-A	hCCR6	CCR6
235952	6		Violet G 550/40-A		L/D
235952	7		Violet D 605/40-A	hPDCD1	PD1
235952	8		Violet C 660/40-A		25
235952	9		Violet A 780/60-A		127
235952	10		Red C 660/20-A	hCCR4	CCR4
235952	11		Red A 780/60-A		4
235952	12		Green E 575/25-A	hCXCR3	CXCR3
235952	13		Green D 610/20-A	hCXCR5	CXCR5
235952	14		Green C 660/40-A	hICOS	ICOS
235952	15		Green A 780/40-A	hCCR7	CCR7
235952	16		Time		Time
235953	1		FSC-A		FSC-A
235953	2		FSC-H		FSC-H
235953	3		FSC-W		FSC-W
235953	4	SSC	SSC-A	SSC	SSC-A
235953	5	SSC	SSC-H	SSC	SSC-H
235953	6	SSC	SSC-W	SSC	SSC-W
235953	7		Blue F 525/50-A	hIGHD	IgD
235953	8		Blue E 576/26-A	hCXCR3	CXCR3
235953	9		Blue D 610/20-A	hCD24	CD24
235953	10		Blue C 660/20-A	hCR2	CD21
235953	11		Blue B 710/50-A	hCD38	CD38
235953	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235953	13		Violet C 450/50-A	hCD3E	CD3
235953	14		Violet B 525/50-A		L\D
235953	15		Violet A 610/20-A	hCD27	CD27
235953	16		Red C 660/20-A	hFAS	CD95
235953	17		Red A 780/60-A	hCD19	CD19
235953	18		Time		Time
235954	1		FSC-A		FSC-A
235954	2		FSC-H		FSC-H
235954	3		FSC-W		FSC-W
235954	4	SSC	SSC-A	SSC	SSC-A
235954	5	SSC	SSC-H	SSC	SSC-H
235954	6	SSC	SSC-W	SSC	SSC-W
235954	7		Blue F 525/50-A		MTG
235954	8		Blue E 576/26-A		IGD
235954	9		Blue D 610/20-A		24
235954	10		Blue C 660/20-A		IGM
235954	11		Blue B 710/50-A		38
235954	12		Blue A 780/60-A		23
235954	13		Violet C 450/50-A		3
